uzemni_celek;sezona;demografie;pocet_vakcinovanych;proockovanost
Benešov;2010-2011;14727;1552;0.10538466761730156
Benešov;2011-2012;15455;1789;0.11575541895826594
Benešov;2012-2013;16075;1862;0.11583203732503888
Benešov;2013-2014;16766;2181;0.13008469521650962
Benešov;2014-2015;17526;2240;0.12781011069268516
Benešov;2015-2016;18126;2505;0.13819927176431646
Benešov;2016-2017;18737;2859;0.15258579281635268
Benešov;2017-2018;19339;3021;0.1562128341692952
Benešov;2018-2019;19887;3335;0.1676974908231508
Benešov;2019-2020;20444;3882;0.18988456270788495
Benešov;2020-2021;20742;4114;0.19834152926429466
Benešov;2021-2022;20913;4716;0.22550566633194663
Benešov;2022-2023;21431;4627;0.21590219775092157
Benešov;2023-2024;21912;5162;0.23557867834976268
Benešov;2024-2025;22196;4965;0.22368895296449812
Beroun;2010-2011;12991;1712;0.1317835424524671
Beroun;2011-2012;13631;1703;0.12493580808451324
Beroun;2012-2013;14317;1914;0.1336872249772997
Beroun;2013-2014;14781;2294;0.15519924227048237
Beroun;2014-2015;15257;2267;0.1485875335911385
Beroun;2015-2016;15738;2401;0.15256068115389504
Beroun;2016-2017;16239;2654;0.16343370897222737
Beroun;2017-2018;16676;2935;0.17600143919405134
Beroun;2018-2019;17067;3190;0.18691041190601745
Beroun;2019-2020;17495;3560;0.20348671048871106
Beroun;2020-2021;17846;3748;0.21001905188837836
Beroun;2021-2022;18041;4076;0.22592982650629123
Beroun;2022-2023;18382;4109;0.22353389185072353
Beroun;2023-2024;18617;4752;0.25525057742923135
Beroun;2024-2025;18798;4646;0.24715395254814343
Blansko;2010-2011;17348;2067;0.11914918146183998
Blansko;2011-2012;18043;2120;0.11749709028432079
Blansko;2012-2013;18686;2303;0.12324735095793642
Blansko;2013-2014;19306;2754;0.1426499533823682
Blansko;2014-2015;19876;2856;0.14369088347756087
Blansko;2015-2016;20402;2994;0.14675031859621607
Blansko;2016-2017;20942;3358;0.1603476267787222
Blansko;2017-2018;21483;3695;0.17199646231904298
Blansko;2018-2019;21934;3966;0.18081517279110057
Blansko;2019-2020;22408;4589;0.20479293109603713
Blansko;2020-2021;22701;5137;0.22628959076692656
Blansko;2021-2022;22883;5226;0.22837914609098459
Blansko;2022-2023;23300;4960;0.2128755364806867
Blansko;2023-2024;23666;5550;0.2345136482717823
Blansko;2024-2025;23905;5385;0.2252666806107509
Brno-město;2010-2011;66299;10500;0.15837342946349114
Brno-město;2011-2012;69811;11117;0.15924424517626162
Brno-město;2012-2013;71607;11527;0.16097588224614912
Brno-město;2013-2014;73029;13658;0.18702159416122363
Brno-město;2014-2015;74239;13344;0.17974380042834628
Brno-město;2015-2016;75120;13861;0.1845181043663472
Brno-město;2016-2017;76382;14583;0.19092194496085466
Brno-město;2017-2018;77474;15827;0.2042878901308826
Brno-město;2018-2019;78395;16730;0.2134064672491868
Brno-město;2019-2020;79457;18269;0.22992310306203356
Brno-město;2020-2021;79962;20242;0.25314524399089566
Brno-město;2021-2022;80472;20553;0.25540560691917685
Brno-město;2022-2023;81287;20068;0.24687834463075276
Brno-město;2023-2024;81886;21189;0.25876218156949904
Brno-město;2024-2025;82315;20668;0.2510842495292474
Brno-venkov;2010-2011;31650;5552;0.17541864139020538
Brno-venkov;2011-2012;32883;5873;0.1786029255238269
Brno-venkov;2012-2013;34132;5861;0.1717156920192195
Brno-venkov;2013-2014;35326;6894;0.19515371114759666
Brno-venkov;2014-2015;36481;6818;0.18689180669389546
Brno-venkov;2015-2016;37445;7089;0.18931766591000135
Brno-venkov;2016-2017;38616;7365;0.19072405220633934
Brno-venkov;2017-2018;39606;7994;0.20183810533757512
Brno-venkov;2018-2019;40466;8483;0.20963277813473039
Brno-venkov;2019-2020;41315;9550;0.23115091371172697
Brno-venkov;2020-2021;41956;10705;0.25514825054819334
Brno-venkov;2021-2022;42096;10532;0.250190041809198
Brno-venkov;2022-2023;42810;9972;0.23293622985283813
Brno-venkov;2023-2024;43466;10879;0.2502875810978696
Brno-venkov;2024-2025;44018;10447;0.23733472670271252
Bruntál;2010-2011;13465;2371;0.1760861492759005
Bruntál;2011-2012;14206;2543;0.17900886949176403
Bruntál;2012-2013;15102;2988;0.19785458879618595
Bruntál;2013-2014;15902;3383;0.2127405357816627
Bruntál;2014-2015;16601;3493;0.210409011505331
Bruntál;2015-2016;17244;3850;0.22326606355833914
Bruntál;2016-2017;17946;4203;0.2342026078234704
Bruntál;2017-2018;18478;4367;0.23633510120142873
Bruntál;2018-2019;19053;4811;0.2525061670078203
Bruntál;2019-2020;19469;4898;0.2515794339719554
Bruntál;2020-2021;19753;4972;0.25170860122513034
Bruntál;2021-2022;19982;5454;0.2729456510859774
Bruntál;2022-2023;20366;5030;0.24698026121967986
Bruntál;2023-2024;20611;5234;0.2539420697685702
Bruntál;2024-2025;20805;5192;0.24955539533765922
Břeclav;2010-2011;16807;2319;0.13797822335931456
Břeclav;2011-2012;17599;2376;0.1350076708903915
Břeclav;2012-2013;18427;2654;0.14402778531502686
Břeclav;2013-2014;19213;3147;0.1637953469005361
Břeclav;2014-2015;19869;3232;0.16266545875484423
Břeclav;2015-2016;20597;3367;0.16347040831189008
Břeclav;2016-2017;21256;3948;0.185735792246895
Břeclav;2017-2018;21884;4203;0.19205812465728386
Břeclav;2018-2019;22521;4849;0.21531015496647574
Břeclav;2019-2020;23151;5388;0.23273292730335624
Břeclav;2020-2021;23663;5518;0.2331910577695136
Břeclav;2021-2022;23886;5796;0.2426525998492841
Břeclav;2022-2023;24444;5742;0.2349042709867452
Břeclav;2023-2024;24858;5681;0.2285380963874809
Břeclav;2024-2025;25235;5741;0.22750148603130574
Cheb;2010-2011;13140;1988;0.1512937595129376
Cheb;2011-2012;13767;1885;0.1369216241737488
Cheb;2012-2013;14529;2106;0.14495147635762956
Cheb;2013-2014;15164;2468;0.16275389079398575
Cheb;2014-2015;15744;2524;0.1603150406504065
Cheb;2015-2016;16424;2796;0.17023867510959573
Cheb;2016-2017;17146;3093;0.18039192814650648
Cheb;2017-2018;17559;3183;0.18127456005467282
Cheb;2018-2019;18024;3392;0.18819351975144252
Cheb;2019-2020;18503;3770;0.20375074312273686
Cheb;2020-2021;18786;3714;0.1977004152028106
Cheb;2021-2022;18518;4408;0.2380386650826223
Cheb;2022-2023;18989;4198;0.22107535941861078
Cheb;2023-2024;19290;4548;0.23576982892690512
Cheb;2024-2025;19441;4329;0.2226737307751659
Chomutov;2010-2011;16046;3880;0.24180481116789232
Chomutov;2011-2012;16847;4333;0.2571971270849409
Chomutov;2012-2013;17751;4443;0.2502957579854656
Chomutov;2013-2014;18646;4888;0.26214737745360933
Chomutov;2014-2015;19433;4985;0.2565224103329388
Chomutov;2015-2016;20128;5223;0.25948926868044514
Chomutov;2016-2017;20925;6050;0.2891278375149343
Chomutov;2017-2018;21630;6188;0.286084142394822
Chomutov;2018-2019;22225;7076;0.3183802024746907
Chomutov;2019-2020;22759;7425;0.3262445625906235
Chomutov;2020-2021;23078;7509;0.3253748158419274
Chomutov;2021-2022;23230;8287;0.35673697804563065
Chomutov;2022-2023;23773;7869;0.33100576284019684
Chomutov;2023-2024;24133;8717;0.36120664650064227
Chomutov;2024-2025;24371;8315;0.34118419432932584
Chrudim;2010-2011;16669;2434;0.14601955726198332
Chrudim;2011-2012;17312;2814;0.16254621072088724
Chrudim;2012-2013;17800;3048;0.17123595505617978
Chrudim;2013-2014;18371;3426;0.1864895759621142
Chrudim;2014-2015;18912;3760;0.1988155668358714
Chrudim;2015-2016;19392;3963;0.20436262376237624
Chrudim;2016-2017;19992;4563;0.22824129651860744
Chrudim;2017-2018;20633;4748;0.23011680317937286
Chrudim;2018-2019;21151;5302;0.25067372701054325
Chrudim;2019-2020;21676;5648;0.26056467983022696
Chrudim;2020-2021;22055;5446;0.24692813420992973
Chrudim;2021-2022;22317;6031;0.2702424160953533
Chrudim;2022-2023;22702;5827;0.2566734208439785
Chrudim;2023-2024;23047;6296;0.2731808912222849
Chrudim;2024-2025;23278;6214;0.26694733224503825
Domažlice;2010-2011;8926;979;0.10967958772126372
Domažlice;2011-2012;9338;1026;0.1098736346112658
Domažlice;2012-2013;9844;1006;0.10219422998780983
Domažlice;2013-2014;10242;1144;0.11169693419254052
Domažlice;2014-2015;10678;1117;0.10460760442030342
Domažlice;2015-2016;11014;1162;0.1055020882513165
Domažlice;2016-2017;11364;1294;0.11386835621260119
Domažlice;2017-2018;11790;1301;0.11034775233248516
Domažlice;2018-2019;12087;1532;0.12674774551170678
Domažlice;2019-2020;12397;1831;0.14769702347342098
Domažlice;2020-2021;12459;1851;0.14856730074644836
Domažlice;2021-2022;11402;2015;0.17672338186283107
Domažlice;2022-2023;11653;2018;0.17317428988243372
Domažlice;2023-2024;11826;2118;0.17909690512430237
Domažlice;2024-2025;11922;2200;0.18453279651065257
Děčín;2010-2011;19065;2810;0.14739050616312616
Děčín;2011-2012;20065;2900;0.1445302766010466
Děčín;2012-2013;21388;3063;0.14321114643725452
Děčín;2013-2014;22455;3865;0.1721220218214206
Děčín;2014-2015;23443;3729;0.15906667235422087
Děčín;2015-2016;24382;4240;0.17389877778689197
Děčín;2016-2017;25263;4603;0.18220322210347148
Děčín;2017-2018;26028;4517;0.1735438758260335
Děčín;2018-2019;26639;5098;0.19137355005818538
Děčín;2019-2020;27254;5645;0.20712555955089162
Děčín;2020-2021;27373;5639;0.20600591824060205
Děčín;2021-2022;27487;6393;0.23258267544657474
Děčín;2022-2023;27844;6086;0.21857491739692572
Děčín;2023-2024;27950;6446;0.23062611806797853
Děčín;2024-2025;27880;6182;0.22173601147776184
Frýdek-Místek;2010-2011;31978;2801;0.08759146913503034
Frýdek-Místek;2011-2012;32956;3412;0.10353198203665494
Frýdek-Místek;2012-2013;34122;3600;0.10550378055213645
Frýdek-Místek;2013-2014;35304;4414;0.12502832540222072
Frýdek-Místek;2014-2015;36557;4618;0.12632327597997647
Frýdek-Místek;2015-2016;37651;4831;0.1283100050463467
Frýdek-Místek;2016-2017;38951;5347;0.13727503786809067
Frýdek-Místek;2017-2018;40045;5652;0.14114121613185165
Frýdek-Místek;2018-2019;41139;6243;0.15175381025304455
Frýdek-Místek;2019-2020;42071;6952;0.16524446768557913
Frýdek-Místek;2020-2021;42529;7485;0.17599755460979566
Frýdek-Místek;2021-2022;42940;7996;0.18621332091290171
Frýdek-Místek;2022-2023;43769;8086;0.18474262605953987
Frýdek-Místek;2023-2024;44348;8922;0.2011815639938667
Frýdek-Místek;2024-2025;44924;8666;0.1929035704745793
Havlíčkův Brod;2010-2011;15634;2462;0.1574772930791864
Havlíčkův Brod;2011-2012;16146;2490;0.15421776291341507
Havlíčkův Brod;2012-2013;16659;2639;0.15841286992016326
Havlíčkův Brod;2013-2014;17120;3096;0.1808411214953271
Havlíčkův Brod;2014-2015;17742;2972;0.16751211813775221
Havlíčkův Brod;2015-2016;18185;3275;0.18009348364036293
Havlíčkův Brod;2016-2017;18726;3521;0.1880273416639966
Havlíčkův Brod;2017-2018;19238;3591;0.18666181515750077
Havlíčkův Brod;2018-2019;19645;4143;0.21089335708831763
Havlíčkův Brod;2019-2020;19989;4297;0.21496823252789035
Havlíčkův Brod;2020-2021;20288;4508;0.22220031545741326
Havlíčkův Brod;2021-2022;20504;5013;0.24448888021849396
Havlíčkův Brod;2022-2023;20822;4916;0.23609643646143502
Havlíčkův Brod;2023-2024;21195;5231;0.24680349138947866
Havlíčkův Brod;2024-2025;21413;5280;0.24657918087143324
Hl. m. Praha;2010-2011;205890;28940;0.1405604934673855
Hl. m. Praha;2011-2012;213508;31543;0.14773685295164585
Hl. m. Praha;2012-2013;220033;34539;0.1569719087591407
Hl. m. Praha;2013-2014;225042;40298;0.17906879604696013
Hl. m. Praha;2014-2015;229618;40264;0.17535210654217004
Hl. m. Praha;2015-2016;233685;43567;0.1864347305132978
Hl. m. Praha;2016-2017;238631;46829;0.1962402202563791
Hl. m. Praha;2017-2018;243237;49348;0.202880318372616
Hl. m. Praha;2018-2019;247098;53416;0.21617334013225523
Hl. m. Praha;2019-2020;251166;59584;0.23722956132597564
Hl. m. Praha;2020-2021;253111;65448;0.25857430139345977
Hl. m. Praha;2021-2022;251173;69550;0.2769007815330469
Hl. m. Praha;2022-2023;254896;69690;0.27340562425459797
Hl. m. Praha;2023-2024;256648;76764;0.2991022723730557
Hl. m. Praha;2024-2025;257441;75698;0.2940401878488663
Hodonín;2010-2011;24532;3218;0.13117560736996575
Hodonín;2011-2012;25432;3764;0.14800251651462723
Hodonín;2012-2013;26265;3799;0.1446411574338473
Hodonín;2013-2014;27034;4733;0.17507583043574756
Hodonín;2014-2015;27796;4800;0.17268671751331127
Hodonín;2015-2016;28588;5381;0.18822582901916887
Hodonín;2016-2017;29553;6057;0.20495381179575678
Hodonín;2017-2018;30373;6753;0.22233562703717116
Hodonín;2018-2019;31181;7074;0.22686892658991054
Hodonín;2019-2020;31928;7680;0.2405412177399148
Hodonín;2020-2021;32542;7968;0.24485280560506423
Hodonín;2021-2022;32717;8362;0.25558578109239843
Hodonín;2022-2023;33380;8229;0.24652486518873576
Hodonín;2023-2024;33952;8922;0.2627827521206409
Hodonín;2024-2025;34480;8540;0.2476798143851508
Hradec Králové;2010-2011;28234;3398;0.12035134943684919
Hradec Králové;2011-2012;29274;3689;0.12601626016260162
Hradec Králové;2012-2013;30445;4033;0.1324683856134012
Hradec Králové;2013-2014;31315;4723;0.1508222896375539
Hradec Králové;2014-2015;32098;5035;0.15686335597233472
Hradec Králové;2015-2016;32949;5507;0.1671370906552551
Hradec Králové;2016-2017;33766;6152;0.18219510750459042
Hradec Králové;2017-2018;34573;6606;0.19107395944812425
Hradec Králové;2018-2019;35305;7607;0.2154652315536043
Hradec Králové;2019-2020;36111;8301;0.2298745534601645
Hradec Králové;2020-2021;36659;8836;0.24103221582694564
Hradec Králové;2021-2022;36961;9810;0.2654148967830957
Hradec Králové;2022-2023;37454;9653;0.25772948149730335
Hradec Králové;2023-2024;37795;10105;0.2673634078581823
Hradec Králové;2024-2025;38011;10004;0.2631869721922601
Jablonec nad Nisou;2010-2011;13832;2064;0.1492192018507808
Jablonec nad Nisou;2011-2012;14460;2351;0.16258644536652836
Jablonec nad Nisou;2012-2013;15261;2536;0.1661752178756307
Jablonec nad Nisou;2013-2014;15879;2994;0.18855091630455317
Jablonec nad Nisou;2014-2015;16460;3156;0.19173754556500608
Jablonec nad Nisou;2015-2016;17097;3401;0.19892378779902906
Jablonec nad Nisou;2016-2017;17755;3431;0.19324134046747396
Jablonec nad Nisou;2017-2018;18287;3666;0.20047027943347734
Jablonec nad Nisou;2018-2019;18754;4101;0.21867334968540045
Jablonec nad Nisou;2019-2020;19101;4559;0.23867860321449139
Jablonec nad Nisou;2020-2021;19224;4762;0.24771119434040784
Jablonec nad Nisou;2021-2022;19662;4679;0.23797172210355
Jablonec nad Nisou;2022-2023;20018;4675;0.23353981416724948
Jablonec nad Nisou;2023-2024;20185;5062;0.25078028238791183
Jablonec nad Nisou;2024-2025;20197;4849;0.24008516116254888
Jeseník;2010-2011;5955;1120;0.18807724601175482
Jeseník;2011-2012;6170;1321;0.21410048622366287
Jeseník;2012-2013;6533;1360;0.20817388642277668
Jeseník;2013-2014;6843;1364;0.1993277802133567
Jeseník;2014-2015;7135;1569;0.2199018920812894
Jeseník;2015-2016;7419;1763;0.23763310419193961
Jeseník;2016-2017;7719;1779;0.23047026816945201
Jeseník;2017-2018;7942;1921;0.2418786199949635
Jeseník;2018-2019;8165;2070;0.2535211267605634
Jeseník;2019-2020;8400;2282;0.27166666666666667
Jeseník;2020-2021;8516;2333;0.27395490840770315
Jeseník;2021-2022;8577;2391;0.2787688002798181
Jeseník;2022-2023;8746;2271;0.2596615595700892
Jeseník;2023-2024;8858;2370;0.2675547527658614
Jeseník;2024-2025;8903;2209;0.24811861170392002
Jihlava;2010-2011;17284;2742;0.158643832446193
Jihlava;2011-2012;17997;2963;0.16463855086958937
Jihlava;2012-2013;18656;2929;0.15700042881646656
Jihlava;2013-2014;19179;3448;0.17977996767297566
Jihlava;2014-2015;19831;3627;0.18289546669356058
Jihlava;2015-2016;20329;3777;0.18579369373800975
Jihlava;2016-2017;20939;4211;0.2011079803237977
Jihlava;2017-2018;21493;4393;0.2043921276694738
Jihlava;2018-2019;21938;4798;0.21870726593126083
Jihlava;2019-2020;22350;5250;0.2348993288590604
Jihlava;2020-2021;22653;5365;0.2368339734251534
Jihlava;2021-2022;22981;5707;0.24833558156738175
Jihlava;2022-2023;23531;5670;0.24095873528536824
Jihlava;2023-2024;23941;6039;0.2522451025437534
Jihlava;2024-2025;24270;5745;0.23671199011124847
Jihomoravský kraj;2010-2011;186690;28234;0.15123466709518454
Jihomoravský kraj;2011-2012;195117;30174;0.15464567413398114
Jihomoravský kraj;2012-2013;201741;31469;0.15598713201580244
Jihomoravský kraj;2013-2014;207776;37477;0.18037213152625906
Jihomoravský kraj;2014-2015;213228;37448;0.1756242144558876
Jihomoravský kraj;2015-2016;218271;39495;0.1809447888175708
Jihomoravský kraj;2016-2017;224044;42782;0.19095356269304245
Jihomoravský kraj;2017-2018;229228;46757;0.2039759540719284
Jihomoravský kraj;2018-2019;233816;50395;0.2155327265884285
Jihomoravský kraj;2019-2020;238620;56085;0.2350389741010812
Jihomoravský kraj;2020-2021;241897;60631;0.25064800307568924
Jihomoravský kraj;2021-2022;243587;61721;0.25338380127018273
Jihomoravský kraj;2022-2023;247642;60313;0.24354915563595836
Jihomoravský kraj;2023-2024;250908;64162;0.2557192277647584
Jihomoravský kraj;2024-2025;253648;62429;0.24612455055825397
Jihočeský kraj;2010-2011;99001;14038;0.14179654750962112
Jihočeský kraj;2011-2012;103144;15524;0.15050802761188242
Jihočeský kraj;2012-2013;107511;16323;0.1518263247481653
Jihočeský kraj;2013-2014;111254;18733;0.16838046272493573
Jihočeský kraj;2014-2015;114731;18909;0.16481160279261925
Jihočeský kraj;2015-2016;117998;20276;0.17183342090543907
Jihočeský kraj;2016-2017;121829;21955;0.18021160807361136
Jihočeský kraj;2017-2018;125171;23114;0.18465938596000672
Jihočeský kraj;2018-2019;128590;25996;0.2021619099463411
Jihočeský kraj;2019-2020;131832;28687;0.21760270647490745
Jihočeský kraj;2020-2021;134019;31073;0.23185518471261538
Jihočeský kraj;2021-2022;135687;33119;0.24408381053453904
Jihočeský kraj;2022-2023;138659;33528;0.24180183038966097
Jihočeský kraj;2023-2024;141025;36124;0.25615316433256513
Jihočeský kraj;2024-2025;142439;34563;0.2426512401800069
Jindřichův Hradec;2010-2011;14411;1968;0.13656234820623134
Jindřichův Hradec;2011-2012;15145;2236;0.14763948497854076
Jindřichův Hradec;2012-2013;15895;2338;0.14709027996225227
Jindřichův Hradec;2013-2014;16488;2659;0.16126880155264434
Jindřichův Hradec;2014-2015;17101;2693;0.15747617098415298
Jindřichův Hradec;2015-2016;17590;2990;0.16998294485503126
Jindřichův Hradec;2016-2017;18206;3250;0.1785125782708997
Jindřichův Hradec;2017-2018;18664;3594;0.1925632233176168
Jindřichův Hradec;2018-2019;19148;3854;0.20127428452057655
Jindřichův Hradec;2019-2020;19663;4381;0.22280425164013629
Jindřichův Hradec;2020-2021;20013;4608;0.2302503372807675
Jindřichův Hradec;2021-2022;20242;5042;0.24908605868985279
Jindřichův Hradec;2022-2023;20728;5122;0.24710536472404476
Jindřichův Hradec;2023-2024;21095;5495;0.2604882673619341
Jindřichův Hradec;2024-2025;21255;5269;0.2478946130322277
Jičín;2010-2011;13085;1241;0.09484142147497134
Jičín;2011-2012;13516;1585;0.11726842261023972
Jičín;2012-2013;13932;1865;0.13386448463967843
Jičín;2013-2014;14325;2128;0.14855148342059338
Jičín;2014-2015;14833;2228;0.15020562259826065
Jičín;2015-2016;15237;2498;0.16394303340552602
Jičín;2016-2017;15637;2678;0.1712604719575366
Jičín;2017-2018;16167;2836;0.1754190635244634
Jičín;2018-2019;16537;3192;0.1930217088952047
Jičín;2019-2020;17036;3460;0.203099319088988
Jičín;2020-2021;17344;3314;0.19107472324723246
Jičín;2021-2022;17429;3775;0.2165930345975099
Jičín;2022-2023;17873;3790;0.21205169809209423
Jičín;2023-2024;18042;4237;0.23484092672652698
Jičín;2024-2025;18130;4129;0.22774407060121346
Karlovarský kraj;2010-2011;44261;5791;0.1308375319129708
Karlovarský kraj;2011-2012;46155;5985;0.12967175820604485
Karlovarský kraj;2012-2013;48400;6511;0.13452479338842976
Karlovarský kraj;2013-2014;50442;7574;0.15015265056897031
Karlovarský kraj;2014-2015;52285;7893;0.15096107870326098
Karlovarský kraj;2015-2016;54097;8635;0.1596206813686526
Karlovarský kraj;2016-2017;56076;9596;0.17112490191882446
Karlovarský kraj;2017-2018;57467;10301;0.17925070040196983
Karlovarský kraj;2018-2019;58879;11609;0.19716707145162113
Karlovarský kraj;2019-2020;60178;12975;0.21561035594403272
Karlovarský kraj;2020-2021;60784;13617;0.22402276914977626
Karlovarský kraj;2021-2022;60220;15154;0.2516439721022916
Karlovarský kraj;2022-2023;61830;14888;0.24078926087659713
Karlovarský kraj;2023-2024;62847;15806;0.2514996738110013
Karlovarský kraj;2024-2025;63248;15329;0.242363394889957
Karlovy Vary;2010-2011;18621;2145;0.11519252456903496
Karlovy Vary;2011-2012;19362;2277;0.11760148744964363
Karlovy Vary;2012-2013;20144;2405;0.11939038919777602
Karlovy Vary;2013-2014;20907;2837;0.13569617831348352
Karlovy Vary;2014-2015;21615;2966;0.13721952347906546
Karlovy Vary;2015-2016;22267;3262;0.14649481295190192
Karlovy Vary;2016-2017;23003;3645;0.15845759248793637
Karlovy Vary;2017-2018;23585;4064;0.172312910748357
Karlovy Vary;2018-2019;24136;4658;0.1929897248922771
Karlovy Vary;2019-2020;24703;5264;0.2130915273448569
Karlovy Vary;2020-2021;24902;5735;0.230302786924745
Karlovy Vary;2021-2022;24648;6230;0.25275884453099645
Karlovy Vary;2022-2023;25525;6278;0.24595494613124388
Karlovy Vary;2023-2024;26009;6709;0.25794917144065516
Karlovy Vary;2024-2025;26156;6648;0.25416730386909314
Karviná;2010-2011;41875;3473;0.08293731343283582
Karviná;2011-2012;42486;4072;0.09584333662853646
Karviná;2012-2013;43731;4221;0.096521918090142
Karviná;2013-2014;44821;5013;0.11184489413444591
Karviná;2014-2015;45752;5431;0.11870519321559714
Karviná;2015-2016;46693;5598;0.11988949093011801
Karviná;2016-2017;47791;6441;0.13477432989475005
Karviná;2017-2018;48816;6899;0.14132661422484433
Karviná;2018-2019;49576;8010;0.1615701145715669
Karviná;2019-2020;50273;8957;0.17816720704950967
Karviná;2020-2021;50651;9818;0.19383625199897336
Karviná;2021-2022;51054;10224;0.20025854977083088
Karviná;2022-2023;51710;10106;0.19543608586346936
Karviná;2023-2024;52465;10113;0.1927570761460021
Karviná;2024-2025;52692;9585;0.18190617171487133
Kladno;2010-2011;24682;2952;0.11960132890365449
Kladno;2011-2012;25455;3230;0.12689059123944216
Kladno;2012-2013;26459;3523;0.13314940095997582
Kladno;2013-2014;27365;4349;0.15892563493513612
Kladno;2014-2015;28250;4592;0.16254867256637168
Kladno;2015-2016;29040;5038;0.1734848484848485
Kladno;2016-2017;29890;5523;0.1847775175644028
Kladno;2017-2018;30626;5914;0.1931038986482074
Kladno;2018-2019;31332;6286;0.20062555853440572
Kladno;2019-2020;32010;6977;0.21796313651983756
Kladno;2020-2021;32323;7618;0.235683568975652
Kladno;2021-2022;32358;7740;0.23919896161691082
Kladno;2022-2023;32947;7728;0.2345585334021307
Kladno;2023-2024;33226;8386;0.2523927045085174
Kladno;2024-2025;33434;8155;0.24391338158760542
Klatovy;2010-2011;14602;2121;0.14525407478427613
Klatovy;2011-2012;15162;2314;0.15261838807545178
Klatovy;2012-2013;15660;2237;0.14284802043422734
Klatovy;2013-2014;16183;2457;0.1518259902366681
Klatovy;2014-2015;16677;2296;0.13767464172213228
Klatovy;2015-2016;17056;2416;0.14165103189493433
Klatovy;2016-2017;17545;2603;0.14836135651182672
Klatovy;2017-2018;18051;2606;0.14436873303418093
Klatovy;2018-2019;18561;3063;0.1650234362372717
Klatovy;2019-2020;18958;3213;0.16947990294334844
Klatovy;2020-2021;19257;3324;0.17261255647297086
Klatovy;2021-2022;19251;3706;0.19250948002701157
Klatovy;2022-2023;19663;3485;0.1772364339114072
Klatovy;2023-2024;19961;3701;0.1854115525274285
Klatovy;2024-2025;20196;3552;0.17587641117052882
Kolín;2010-2011;15366;2075;0.13503839645971627
Kolín;2011-2012;15972;2082;0.13035311795642374
Kolín;2012-2013;16564;2233;0.13481043226273848
Kolín;2013-2014;17124;2701;0.1577318383555244
Kolín;2014-2015;17575;2639;0.15015647226173542
Kolín;2015-2016;18201;2937;0.16136476017801218
Kolín;2016-2017;18719;3315;0.17709279341845183
Kolín;2017-2018;19229;3479;0.1809246450673462
Kolín;2018-2019;19730;3921;0.19873289406994424
Kolín;2019-2020;20149;4425;0.21961387661918705
Kolín;2020-2021;20383;4963;0.24348721974194182
Kolín;2021-2022;20424;5136;0.25146886016451236
Kolín;2022-2023;20733;4974;0.23990739400955
Kolín;2023-2024;21001;5306;0.25265463549354794
Kolín;2024-2025;21128;5160;0.24422567209390383
Kraj Vysočina;2010-2011;81858;14666;0.179163918004349
Kraj Vysočina;2011-2012;84830;15095;0.17794412354120004
Kraj Vysočina;2012-2013;87711;15445;0.17608965808165453
Kraj Vysočina;2013-2014;90271;17541;0.19431489625682666
Kraj Vysočina;2014-2015;92924;17734;0.1908441306874435
Kraj Vysočina;2015-2016;95262;18766;0.19699355461779094
Kraj Vysočina;2016-2017;97958;20379;0.2080381387941771
Kraj Vysočina;2017-2018;100357;21328;0.21252129896270314
Kraj Vysočina;2018-2019;102513;23356;0.22783451854886697
